Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m],FFMC hourly [-],FFMC [-],DMC [-],DC [-],ISI [-],BUI [-],FWI [-]
2023-05-29T18:00,25.9,17,0,0.81,187,59,790,3405,70.0214416243422,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-29T19:00,26.7,17,0,0.32,108,93,783,3795,72.2940610615908,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-29T20:00,25.5,18,0.4,1.61,240,99,637,3900,67.3553484094018,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-29T21:00,22.4,22,0.2,2.8,235,32,202,3865,65.8947901028954,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-29T22:00,25.1,20,0.1,3.58,54,36,554,1475,66.5959080639181,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-29T23:00,22.2,31,0.9,3.31,93,87,456,1040,54.3677602496656,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T00:00,21,46,0,1.58,125,56,148,895,55.4730736590305,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T01:00,20.9,45,0,1.21,336,100,136,205,56.5863043060281,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T02:00,17.1,62,0,1.98,319,2,31,70,57.0464692548922,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T03:00,14.4,65,0,1.98,319,1,0,25,57.3950048045698,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T04:00,14.6,58,0,1.27,225,26,0,30,57.8859392229635,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T05:00,12.6,65,0,2.08,235,69,0,25,58.201628696725,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T06:00,10.6,75,0,2.13,229,6,0,20,58.3541447900694,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T07:00,9.7,77,0,1.77,254,0,0,20,58.4789565303544,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T08:00,10,71,0,0.82,256,0,0,20,58.6738919082285,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T09:00,9,73,0,1.66,245,1,0,15,58.8361266899744,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T10:00,6.7,83,0,2.28,232,7,0,25,58.8969265884561,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T11:00,6.6,78,0,2.5,233,29,0,25,58.9955780637214,80.6034706926386,19.0467478423414,148.653999866426,1.46156496854484,28.8517115028235,2.82234978887209
2023-05-30T12:00,6,85,0,2.13,229,78,1,25,59.0417202529587,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T13:00,9.9,67,0,2.06,231,19,63,40,59.2849973362664,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T14:00,15.3,48,0,1.17,200,8,219,120,60.0087338980481,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T15:00,18.6,34,0,1.08,146,12,408,335,61.3232085219849,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T16:00,21.6,26,0,1.58,125,23,582,605,63.1705036269394,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T17:00,23.8,21,0,0.41,104,55,702,2035,65.367445520542,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T18:00,25.6,15,0,1.91,96,93,700,3535,68.1271669774053,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T19:00,25.2,16,0,3.14,171,99,629,4065,70.6097836433184,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T20:00,21.9,22,0.2,1.2,138,99,429,4160,68.6918458428687,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T21:00,25.1,16,0,1.39,69,100,393,4180,71.0535718515771,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T22:00,24,18,0,0.85,159,67,168,1035,72.9899286043899,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-30T23:00,23.5,22,0,2.41,95,96,413,825,74.5649563063038,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T00:00,18,63,0,1.32,171,42,228,570,74.7547861378816,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T01:00,19,49,0,2.96,192,100,173,475,75.1651519216743,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T02:00,17.7,49,0,2.93,172,1,18,205,75.5390429133835,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T03:00,15.7,52,0,2.93,188,10,0,115,75.8234759426655,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T04:00,14.4,55,0,2.86,216,3,0,100,76.045656903738,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T05:00,13.4,56,0,3.18,224,0,0,95,76.2410996039523,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T06:00,12.2,59,0,3.34,219,29,0,80,76.3920664270472,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T07:00,12,55,0,3.96,223,4,0,65,76.5772414368144,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T08:00,12.3,50,0,4.53,223,9,0,55,76.8180595831237,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T09:00,12.1,50,0,3.89,226,3,0,40,77.0506704059459,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T10:00,11,54,0,2.47,249,72,0,60,77.2231093006707,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T11:00,10.3,58,0,3,233,76,0,55,77.3512846884182,80.1521634984575,19.3271261323414,152.137999866426,1.2863803541103,29.3370417819683,2.41176151078439
2023-05-31T12:00,9.1,68,0,3.55,220,94,1,55,77.4077863735129,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T13:00,11.1,59,0,3.18,224,41,60,65,77.5306894056064,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T14:00,15.4,51,0,1.84,221,30,165,110,77.7745972784511,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T15:00,18.8,38,0,1.73,170,0,391,330,78.2991188555839,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T16:00,21.6,28,0,1.41,188,4,578,655,79.167957149799,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T17:00,23.7,22,0,1.14,128,82,605,1835,80.3070232234664,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T18:00,25.5,18,0,1.71,111,100,732,2915,81.663040629124,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T19:00,22.8,28,0.6,4.74,187,91,351,3285,70.4520486481091,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T20:00,22.4,23,0,2.2,273,100,231,3360,72.0551519775102,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T21:00,25.1,19,0,2.64,143,99,282,3410,73.9994153059123,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T22:00,22.4,30,1.4,3.13,207,98,249,620,52.7292768146917,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-05-31T23:00,22.3,27,0,3.01,21,100,159,615,54.9501564318724,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T00:00,20,34,0,4.27,33,79,113,765,56.5262832337405,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T01:00,18.7,42,0.3,4.22,121,100,80,480,53.5513778291323,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T02:00,13.5,71,1.1,2.2,183,100,0,130,40.7427051172896,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T03:00,12.5,80,0.4,1.03,209,100,0,190,37.157401319096,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T04:00,12.1,98,0.5,1.2,185,100,0,70,32.9683369359744,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T05:00,12,99,1,1.24,256,100,0,45,25.9306497335588,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T06:00,11.5,98,0.4,1.46,254,100,0,30,23.6886150662591,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T07:00,10.8,93,0,0.86,216,100,0,30,23.7177525826079,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T08:00,10.7,93,0,0.89,207,100,0,40,23.7467730010942,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T09:00,10.7,95,0,0.81,210,100,0,45,23.7629225580281,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T10:00,10.8,98,0.1,0.61,261,100,0,60,23.2495039157097,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T11:00,11.3,93,0.1,1.78,308,100,0,65,22.7758637600702,81.2793759135324,20.1864263884784,156.179999935091,1.56530165681067,30.5131971249045,3.2225719747349
2023-06-01T12:00,10.2,96,0,0.99,315,100,0,65,22.786701797348,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T13:00,10.9,95,0,2.4,272,100,8,65,22.8030923731831,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T14:00,12.7,88,0.1,1.52,247,100,51,150,22.3921113927951,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T15:00,14.5,80,0,1.22,351,56,94,310,22.6042094254335,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T16:00,16.5,63,0.1,1.1,355,36,488,740,22.7904181052839,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T17:00,18,56,0.1,1.89,58,38,595,1270,23.2654116409046,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T18:00,16.8,65,3.4,2.47,32,77,555,2085,11.2010299367162,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T19:00,14.3,72,2.4,0.73,196,86,146,2310,6.97239778454938,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T20:00,15.1,69,0,1.17,340,82,260,2480,7.44853780769562,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T21:00,17.6,55,0,1.06,221,86,542,2205,8.45072261518825,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T22:00,18.8,52,0,0.64,219,52,309,655,9.626745203613,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-01T23:00,17.1,59,0.3,3.5,180,100,349,790,9.70513880929233,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T00:00,18.4,41,0,3.85,205,23,111,830,11.3909490677565,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T01:00,17.5,43,0,3.64,201,43,134,555,12.9235028356942,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T02:00,15.5,49,0,3.21,175,100,36,275,14.0871026031905,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T03:00,14.2,56,0,0.89,297,100,0,135,14.9389862932971,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T04:00,12.5,77,0.2,1.3,328,100,0,60,14.5599628069497,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T05:00,12,85,0.3,1.39,249,95,0,35,13.7645558621285,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T06:00,11.8,86,0.1,1.58,235,7,0,30,13.5453173379636,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T07:00,10,90,0,1.25,241,1,0,40,13.6004298054607,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T08:00,9.4,90,0,1.42,231,37,0,40,13.6543033602566,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T09:00,9.2,93,0,1.84,225,10,0,30,13.6830957251447,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T10:00,8.4,92,0,2.19,227,0,0,35,13.7183076595483,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T11:00,7.9,90,0,2.19,227,0,0,35,13.769205779416,77.6780772195526,20.3054226184698,161.419999900758,0.964388971892248,30.8949606835156,1.5901966818977
2023-06-02T12:00,7.7,94,0,3.18,224,0,1,35,13.7900327276707,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T13:00,8.7,92,0,3.42,218,0,59,50,13.8256358906606,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T14:00,11.9,82,0,2.22,216,33,217,180,13.9900587425234,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T15:00,15,59,0,1.58,215,98,352,550,14.7658063071723,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T16:00,16.8,45,0.1,0.5,270,85,469,1365,15.8278542771483,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T17:00,18,37,0,0.81,330,70,479,2305,17.6916578859666,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T18:00,19.4,30,0,0.3,270,93,653,2660,20.0642402255297,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T19:00,20.3,26,0,0.32,288,100,561,2740,22.7807350501194,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T20:00,20.7,24,0,0.8,360,100,444,2615,25.692513739254,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T21:00,20.2,25,0.1,1.66,327,74,390,2465,27.9171228891241,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T22:00,17.3,48,0.2,3.22,334,51,359,735,27.9238306371076,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-02T23:00,19.1,36,0,1.61,353,47,366,560,29.8633033175481,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T00:00,16.9,52,0.1,2.19,317,69,283,535,30.2348097936285,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T01:00,16.4,55,0,0.98,294,79,118,400,31.1422567294495,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T02:00,14.2,68,0,1.66,295,85,22,195,31.5945768825641,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T03:00,12,82,0,1.49,228,100,0,55,31.7444282675072,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T04:00,11.8,80,0,2.41,265,100,0,25,31.9232902225661,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T05:00,10.8,79,0,1.84,229,100,0,20,32.1105723764102,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T06:00,9.9,86,0,0.58,211,100,0,20,32.1987505481999,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T07:00,10.7,81,0,1.22,261,100,0,25,32.3546432625345,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T08:00,10.4,81,0,1.92,242,100,0,25,32.5085029683016,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T09:00,10,83,0,1.75,239,100,0,25,32.6327583404793,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T10:00,9.3,86,0,1.72,234,100,0,50,32.7184308500818,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T11:00,8.7,88,0,1.48,242,100,0,50,32.7821008470726,76.8479921869192,20.444427063457,166.209999866426,1.01078805186845,31.2723313775768,1.76524611658234
2023-06-03T12:00,8.5,95,0,1.08,236,100,0,55,32.7956055901313,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T13:00,10,93,0.8,1.75,204,100,0,65,27.134035815859,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T14:00,10.9,92,0.4,1,90,100,4,125,24.805062398891,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T15:00,10.7,89,0.4,0.81,277,100,12,225,22.7362549126203,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T16:00,11,85,0.3,1.49,48,100,29,300,21.3955217037549,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T17:00,11,87,0.4,1.5,356,100,19,495,19.6913569647481,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T18:00,11.1,98,0.8,1.75,336,100,10,525,16.5165621330015,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T19:00,12.2,83,0.9,2.28,337,100,15,635,13.7453120845989,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T20:00,12.2,82,0.5,2,357,100,13,805,12.4999973306264,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T21:00,12.6,81,0.4,2.31,5,100,0,465,11.6089734844047,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T22:00,13.1,76,0.4,2.26,13,100,52,535,10.8611951459989,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-03T23:00,13.6,73,0.2,2.22,8,100,58,575,10.6531676673658,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T00:00,11.4,92,0.1,1.17,250,100,82,450,10.3656447943863,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T01:00,12.1,89,0.1,0.91,354,100,23,285,10.107274297639,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T02:00,11.5,95,0.1,0.28,45,100,5,175,9.79393573948186,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T03:00,10.9,95,0.1,0.5,233,100,0,60,9.47751047534729,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T04:00,10.6,99,0.2,0.99,315,100,0,50,8.9215625282928,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T05:00,10.6,99,0.5,0.63,288,100,0,65,7.81939930282888,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T06:00,10.5,99,0.6,0.82,256,100,0,55,6.61038504243158,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T07:00,10.7,100,0.2,0.54,292,100,0,65,6.03002019990361,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T08:00,10.6,98,0,0.41,256,91,0,75,6.03356709296121,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T09:00,10.4,100,0.1,0.94,32,100,0,110,5.63539408191741,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T10:00,10.2,100,0.3,0.45,333,100,0,315,4.87384528702754,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T11:00,10.1,100,0.4,0.7,360,100,0,290,3.95468969110371,76.277628103644,20.570794743457,171.143999866426,0.874037761163049,31.6354628662834,1.31865622373913
2023-06-04T12:00,10.3,98,0.9,2.19,313,100,0,235,2.48665959622355,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T13:00,10.4,99,0.8,1.26,288,100,0,230,0.969669928841798,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T14:00,11,97,0.7,0.81,7,100,14,400,0.0071382485949363,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T15:00,11.2,99,1.4,0.91,6,100,19,480,0.00110038188022425,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T16:00,11.3,100,0.7,1.4,4,100,0,580,0,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T17:00,11,100,0.7,1.75,24,100,0,645,0,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T18:00,11.5,94,0.4,1.78,322,100,0,570,0.0239055141985189,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T19:00,11.7,91,0.8,2.66,326,100,31,565,0.0484219407414249,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T20:00,13.6,86,0.2,2.7,2,100,121,585,0.111415242077862,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T21:00,13.2,85,0.8,2.7,2,100,25,610,0.123652848719112,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T22:00,13.9,78,0,2.31,5,100,34,345,0.369748123801784,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-04T23:00,14.5,72,0.1,2.15,22,100,49,425,0.381639592330745,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T00:00,12.8,87,0,1.8,19,100,39,420,0.476934992549569,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T01:00,12.6,89,0.2,0.9,360,100,6,255,0.0707867914764891,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T02:00,12.5,92,0,0.22,207,80,3,100,0.111519607568452,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T03:00,11.5,96,0,0.7,180,19,0,75,0.123434168393913,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T04:00,10.9,96,0,0.71,225,22,0,35,0.135085332330814,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T05:00,9.6,96,0,0.92,229,100,0,35,0.146185088266011,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T06:00,9,97,0,1.13,225,99,0,30,0.152812838105362,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T07:00,8.2,98,0,0.71,225,99,0,30,0.15602678400128,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T08:00,8.1,97,0,0.86,234,100,0,25,0.162435761421831,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
2023-06-05T09:00,8.6,97,0.3,1,233,100,0,25,0.00652663644945364,68.5432029713237,20.6308193924613,176.401999900758,0.666967780593933,31.9267742036094,0.821317801406724
